Tranh thêu tay,Shop Diễm Thy,Tây Sơn,"Số 123 Đường Bạch Đằng, Tây Sơn",50000,kim loại,trang trí,13.940883,108.943775
Bánh tráng nước dừa,Kiều Handmade Decor Shop,Tuy Phước,"Số 198 Đường Trần Hưng Đạo, Tuy Phước",50000,unknown,quà tặng,13.855206,109.188153
Tranh nghệ thuật,Kiều Handmade Decor Shop,Quy Nhơn,"Số 5 Đường Nguyễn Huệ, Quy Nhơn",200000,kim loại,trang trí,13.774715,109.212271
Mắm nhum Mỹ An,Gốm Hoa Biển,Hoài Ân,"Số 141 Đường Trần Hưng Đạo, Hoài Ân",150000,unknown,quà tặng,14.36986,108.89688
Móc khóa,Bé Khôi Souvenir Shop,Hoài Nhơn,"Số 62 Đường Bạch Đằng, Hoài Nhơn",150000,gỗ,quà tặng,14.504197,109.043541
Tranh nghệ thuật,Tre Việt Souvenir,Vĩnh Thạnh,"Số 50 Đường Lê Lợi, Vĩnh Thạnh",150000,sứ,trang trí,14.274291,108.738156
Đồng hồ lưu niệm,Kiều Handmade Decor Shop,Hoài Ân,"Số 168 Đường Lê Lợi, Hoài Ân",50000,kim loại,trang trí,14.383361,108.893112
Bánh tráng nước dừa,Shop Diễm Thy,Tây Sơn,"Số 11 Đường Bạch Đằng, Tây Sơn",150000,unknown,quà tặng,13.927414,108.951505
Túi vải thêu,Kiều Handmade Decor Shop,Quy Nhơn,"Số 112 Đường Nguyễn Huệ, Quy Nhơn",100000,giấy,thời trang,13.786863,109.212363
Bánh ít lá gai,Bé Khôi Souvenir Shop,Phù Cát,"Số 3 Đường Bạch Đằng, Phù Cát",200000,unknown,quà tặng,14.017167,109.053441
Mắm nhum Mỹ An,Tre Việt Souvenir,Tuy Phước,"Số 106 Đường Bạch Đằng, Tuy Phước",200000,unknown,quà tặng,13.860426,109.187322
Bánh tráng nước dừa,Bình Định Craft House,Hoài Nhơn,"Số 197 Đường Phan Bội Châu, Hoài Nhơn",200000,unknown,quà tặng,14.497489,109.04529
Gốm sứ,Tre Việt Souvenir,Phù Mỹ,"Số 193 Đường Trần Hưng Đạo, Phù Mỹ",150000,gỗ,trang trí,14.17406,109.090984
Túi vải thêu,Miu Miu Gift World,Hoài Ân,"Số 174 Đường Trần Hưng Đạo, Hoài Ân",200000,gỗ,thời trang,14.372908,108.881914
Tranh nghệ thuật,Bình Định Craft House,Quy Nhơn,"Số 93 Đường Phan Bội Châu, Quy Nhơn",100000,kim loại,trang trí,13.789534,109.209143
Nón lá,Shop Diễm Thy,Quy Nhơn,"Số 200 Đường Phan Bội Châu, Quy Nhơn",50000,nhựa,thời trang,13.783386,109.219206
Bánh ít lá gai,Shop Diễm Thy,Hoài Ân,"Số 80 Đường Nguyễn Huệ, Hoài Ân",100000,unknown,quà tặng,14.382417,108.877351
Áo thun du lịch,Miu Miu Gift World,Phù Mỹ,"Số 5 Đường Nguyễn Huệ, Phù Mỹ",200000,gỗ,thời trang,14.186886,109.104741
Móc khóa,Quy Nhơn Souvenir Gifts,Quy Nhơn,"Số 169 Đường Phan Bội Châu, Quy Nhơn",150000,sứ,quà tặng,13.775489,109.209669
Nem chợ Huyện,Quà Việt Quy Nhơn,Hoài Nhơn,"Số 109 Đường Bạch Đằng, Hoài Nhơn",200000,unknown,quà tặng,14.513703,109.057695
Mắm nhum Mỹ An,Bé Khôi Souvenir Shop,Tây Sơn,"Số 53 Đường Trần Hưng Đạo, Tây Sơn",200000,unknown,quà tặng,13.942233,108.956293
Nón lá,Thương Phú Souvenir Shop,Phù Mỹ,"Số 26 Đường Lê Lợi, Phù Mỹ",100000,nhựa,thời trang,14.173389,109.090714
Tranh nghệ thuật,Miu Miu Gift World,Hoài Nhơn,"Số 67 Đường Nguyễn Huệ, Hoài Nhơn",50000,sứ,trang trí,14.510608,109.047531
Nón lá,Quy Nhơn Souvenir Gifts,Tây Sơn,"Số 85 Đường Trần Hưng Đạo, Tây Sơn",50000,lụa,thời trang,13.937769,108.955894
Đồng hồ lưu niệm,Quà Việt Quy Nhơn,Tuy Phước,"Số 85 Đường Bạch Đằng, Tuy Phước",150000,tre,trang trí,13.861004,109.177589
Tranh thêu tay,Gốm Hoa Biển,Hoài Nhơn,"Số 98 Đường Lê Lợi, Hoài Nhơn",150000,lụa,trang trí,14.505149,109.04179
Nem chợ Huyện,Bình Định Craft House,Hoài Ân,"Số 130 Đường Bạch Đằng, Hoài Ân",150000,unknown,quà tặng,14.374193,108.88011
Nón lá,Kiều Handmade Decor Shop,Tây Sơn,"Số 33 Đường Bạch Đằng, Tây Sơn",200000,vải,thời trang,13.923425,108.954049
Rượu Bàu Đá,Gốm Hoa Biển,Vĩnh Thạnh,"Số 82 Đường Phan Bội Châu, Vĩnh Thạnh",100000,unknown,quà tặng,14.27408,108.73214
Nem chợ Huyện,Bé Khôi Souvenir Shop,Tuy Phước,"Số 26 Đường Trần Hưng Đạo, Tuy Phước",50000,unknown,quà tặng,13.844814,109.17812
Chả ram tôm đất,Quy Nhơn Souvenir Gifts,Quy Nhơn,"Số 41 Đường Phan Bội Châu, Quy Nhơn",200000,unknown,quà tặng,13.780874,109.211853
Chả ram tôm đất,Quy Nhơn Souvenir Gifts,Phù Mỹ,"Số 125 Đường Nguyễn Huệ, Phù Mỹ",50000,unknown,quà tặng,14.171285,109.094032
Mắm nhum Mỹ An,Tre Việt Souvenir,Hoài Nhơn,"Số 43 Đường Trần Hưng Đạo, Hoài Nhơn",150000,unknown,quà tặng,14.49807,109.052813
Nón lá,Bé Khôi Souvenir Shop,Hoài Nhơn,"Số 61 Đường Bạch Đằng, Hoài Nhơn",200000,lụa,thời trang,14.495652,109.04469
Nem chợ Huyện,Tre Việt Souvenir,Hoài Ân,"Số 57 Đường Nguyễn Huệ, Hoài Ân",50000,unknown,quà tặng,14.370377,108.877096
Áo thun du lịch,Shop Diễm Thy,Vĩnh Thạnh,"Số 78 Đường Bạch Đằng, Vĩnh Thạnh",100000,gỗ,thời trang,14.270265,108.748192
Tranh nghệ thuật,Thương Phú Souvenir Shop,An Nhơn,"Số 60 Đường Bạch Đằng, An Nhơn",50000,sứ,trang trí,13.887654,109.108368
Bánh tráng nước dừa,Quy Nhơn Souvenir Gifts,Quy Nhơn,"Số 83 Đường Phan Bội Châu, Quy Nhơn",50000,unknown,quà tặng,13.774807,109.213491
Chả ram tôm đất,Quà Việt Quy Nhơn,Hoài Ân,"Số 7 Đường Bạch Đằng, Hoài Ân",150000,unknown,quà tặng,14.374511,108.895666
Rượu Bàu Đá,Kiều Handmade Decor Shop,Hoài Nhơn,"Số 101 Đường Phan Bội Châu, Hoài Nhơn",100000,unknown,quà tặng,14.50632,109.040766
Nón lá,Bé Khôi Souvenir Shop,Tuy Phước,"Số 24 Đường Nguyễn Huệ, Tuy Phước",100000,sứ,thời trang,13.862818,109.170981
Tranh thêu tay,Bé Khôi Souvenir Shop,An Nhơn,"Số 196 Đường Lê Lợi, An Nhơn",150000,lụa,trang trí,13.891265,109.106262
Rượu Bàu Đá,Shop Diễm Thy,Hoài Ân,"Số 10 Đường Phan Bội Châu, Hoài Ân",200000,unknown,quà tặng,14.367599,108.895747
Áo thun du lịch,Tre Việt Souvenir,Phù Mỹ,"Số 172 Đường Lê Lợi, Phù Mỹ",100000,sứ,thời trang,14.184773,109.100964
Gốm sứ,Quy Nhơn Souvenir Gifts,Phù Cát,"Số 142 Đường Trần Hưng Đạo, Phù Cát",50000,vải,trang trí,14.031601,109.055555
Túi vải thêu,Gốm Hoa Biển,Tây Sơn,"Số 86 Đường Lê Lợi, Tây Sơn",150000,giấy,thời trang,13.932482,108.947397
Túi vải thêu,Bé Khôi Souvenir Shop,Phù Cát,"Số 138 Đường Lê Lợi, Phù Cát",50000,gỗ,thời trang,14.017917,109.05891
Gốm sứ,Tre Việt Souvenir,Quy Nhơn,"Số 77 Đường Phan Bội Châu, Quy Nhơn",50000,sứ,trang trí,13.781175,109.22136
Móc khóa,Thương Phú Souvenir Shop,Phù Cát,"Số 172 Đường Phan Bội Châu, Phù Cát",100000,lụa,quà tặng,14.022922,109.045723
Tranh thêu tay,Tre Việt Souvenir,Hoài Nhơn,"Số 152 Đường Nguyễn Huệ, Hoài Nhơn",150000,vải,trang trí,14.509682,109.044098
Chả ram tôm đất,Tre Việt Souvenir,Phù Cát,"Số 159 Đường Lê Lợi, Phù Cát",100000,unknown,quà tặng,14.032702,109.058913
Túi vải thêu,Shop Diễm Thy,Quy Nhơn,"Số 87 Đường Trần Hưng Đạo, Quy Nhơn",150000,kim loại,thời trang,13.778411,109.211571
Túi vải thêu,Bình Định Craft House,Hoài Nhơn,"Số 47 Đường Lê Lợi, Hoài Nhơn",50000,vải,thời trang,14.498611,109.049766
Mắm nhum Mỹ An,Tre Việt Souvenir,An Nhơn,"Số 132 Đường Trần Hưng Đạo, An Nhơn",100000,unknown,quà tặng,13.875674,109.099441
Túi vải thêu,Quà Việt Quy Nhơn,Phù Mỹ,"Số 152 Đường Nguyễn Huệ, Phù Mỹ",150000,sứ,thời trang,14.186682,109.106555
Túi vải thêu,Quà Việt Quy Nhơn,Hoài Ân,"Số 7 Đường Nguyễn Huệ, Hoài Ân",100000,lụa,thời trang,14.368042,108.882942
Nón lá,Quà Việt Quy Nhơn,Vĩnh Thạnh,"Số 2 Đường Lê Lợi, Vĩnh Thạnh",200000,giấy,thời trang,14.28358,108.746338
Bánh ít lá gai,Quà Việt Quy Nhơn,Quy Nhơn,"Số 94 Đường Bạch Đằng, Quy Nhơn",200000,unknown,quà tặng,13.775342,109.2132
Mắm nhum Mỹ An,Shop Diễm Thy,Quy Nhơn,"Số 125 Đường Nguyễn Huệ, Quy Nhơn",200000,unknown,quà tặng,13.781845,109.213653
Mắm nhum Mỹ An,Thương Phú Souvenir Shop,Hoài Ân,"Số 44 Đường Trần Hưng Đạo, Hoài Ân",50000,unknown,quà tặng,14.37429,108.89118
Bánh tráng nước dừa,Miu Miu Gift World,Phù Mỹ,"Số 85 Đường Lê Lợi, Phù Mỹ",150000,unknown,quà tặng,14.188099,109.108284
Túi vải thêu,Quy Nhơn Souvenir Gifts,Vĩnh Thạnh,"Số 29 Đường Trần Hưng Đạo, Vĩnh Thạnh",50000,tre,thời trang,14.268869,108.731333
Móc khóa,Bình Định Craft House,Vĩnh Thạnh,"Số 13 Đường Trần Hưng Đạo, Vĩnh Thạnh",100000,sứ,quà tặng,14.265719,108.748205
Móc khóa,Bình Định Craft House,Hoài Nhơn,"Số 104 Đường Bạch Đằng, Hoài Nhơn",100000,sứ,quà tặng,14.49507,109.03945
Rượu Bàu Đá,Kiều Handmade Decor Shop,Hoài Ân,"Số 33 Đường Trần Hưng Đạo, Hoài Ân",200000,unknown,quà tặng,14.376924,108.886634
Tranh thêu tay,Tre Việt Souvenir,Hoài Ân,"Số 118 Đường Lê Lợi, Hoài Ân",50000,tre,trang trí,14.384378,108.884944
Nón lá,Miu Miu Gift World,Vĩnh Thạnh,"Số 123 Đường Lê Lợi, Vĩnh Thạnh",100000,sứ,thời trang,14.277196,108.741224
Đồng hồ lưu niệm,Gốm Hoa Biển,Vĩnh Thạnh,"Số 119 Đường Nguyễn Huệ, Vĩnh Thạnh",200000,tre,trang trí,14.278268,108.744813
Nón lá,Gốm Hoa Biển,An Nhơn,"Số 31 Đường Trần Hưng Đạo, An Nhơn",200000,sứ,thời trang,13.889148,109.114615
Chả ram tôm đất,Thương Phú Souvenir Shop,Tuy Phước,"Số 190 Đường Nguyễn Huệ, Tuy Phước",50000,unknown,quà tặng,13.861647,109.177397
Bánh tráng nước dừa,Thương Phú Souvenir Shop,Phù Cát,"Số 112 Đường Lê Lợi, Phù Cát",150000,unknown,quà tặng,14.034084,109.048106
Đồ thủ công mỹ nghệ,Quy Nhơn Souvenir Gifts,Tây Sơn,"Số 123 Đường Nguyễn Huệ, Tây Sơn",50000,sứ,trang trí,13.92395,108.952857
Chả ram tôm đất,Shop Diễm Thy,Quy Nhơn,"Số 167 Đường Lê Lợi, Quy Nhơn",200000,unknown,quà tặng,13.778223,109.227335
Bánh tráng nước dừa,Miu Miu Gift World,Phù Cát,"Số 65 Đường Lê Lợi, Phù Cát",150000,unknown,quà tặng,14.019958,109.054954
Nem chợ Huyện,Quy Nhơn Souvenir Gifts,Hoài Ân,"Số 18 Đường Bạch Đằng, Hoài Ân",150000,unknown,quà tặng,14.3769,108.881352
Rượu Bàu Đá,Thương Phú Souvenir Shop,Hoài Nhơn,"Số 56 Đường Trần Hưng Đạo, Hoài Nhơn",150000,unknown,quà tặng,14.502283,109.043849
Chả ram tôm đất,Bình Định Craft House,Phù Mỹ,"Số 31 Đường Nguyễn Huệ, Phù Mỹ",100000,unknown,quà tặng,14.178938,109.092739
Tranh nghệ thuật,Bé Khôi Souvenir Shop,Phù Cát,"Số 129 Đường Nguyễn Huệ, Phù Cát",100000,gỗ,trang trí,14.029748,109.045309
Rượu Bàu Đá,Tre Việt Souvenir,An Nhơn,"Số 36 Đường Lê Lợi, An Nhơn",200000,unknown,quà tặng,13.884466,109.113102
Áo thun du lịch,Tre Việt Souvenir,Tây Sơn,"Số 153 Đường Phan Bội Châu, Tây Sơn",200000,vải,thời trang,13.930244,108.953097
Gốm sứ,Thương Phú Souvenir Shop,Tuy Phước,"Số 157 Đường Phan Bội Châu, Tuy Phước",50000,sứ,trang trí,13.862769,109.184683
Nem chợ Huyện,Quà Việt Quy Nhơn,Tây Sơn,"Số 168 Đường Phan Bội Châu, Tây Sơn",150000,unknown,quà tặng,13.941175,108.951811
Gốm sứ,Miu Miu Gift World,Vĩnh Thạnh,"Số 191 Đường Trần Hưng Đạo, Vĩnh Thạnh",50000,lụa,trang trí,14.278378,108.739662
Nem chợ Huyện,Tre Việt Souvenir,Hoài Ân,"Số 27 Đường Phan Bội Châu, Hoài Ân",100000,unknown,quà tặng,14.377986,108.893886
Tranh nghệ thuật,Gốm Hoa Biển,Quy Nhơn,"Số 79 Đường Phan Bội Châu, Quy Nhơn",150000,giấy,trang trí,13.77368,109.213212
Mắm nhum Mỹ An,Quy Nhơn Souvenir Gifts,Hoài Ân,"Số 172 Đường Phan Bội Châu, Hoài Ân",100000,unknown,quà tặng,14.369391,108.8851
Đồ thủ công mỹ nghệ,Tre Việt Souvenir,Tuy Phước,"Số 167 Đường Phan Bội Châu, Tuy Phước",50000,lụa,trang trí,13.851856,109.178937
Móc khóa,Quà Việt Quy Nhơn,Quy Nhơn,"Số 130 Đường Trần Hưng Đạo, Quy Nhơn",50000,giấy,quà tặng,13.777784,109.222396
Đồng hồ lưu niệm,Shop Diễm Thy,Quy Nhơn,"Số 26 Đường Bạch Đằng, Quy Nhơn",200000,sứ,trang trí,13.787244,109.223377
Nón lá,Shop Diễm Thy,Vĩnh Thạnh,"Số 52 Đường Nguyễn Huệ, Vĩnh Thạnh",200000,tre,thời trang,14.266547,108.743504
Bánh ít lá gai,Quy Nhơn Souvenir Gifts,Tuy Phước,"Số 103 Đường Nguyễn Huệ, Tuy Phước",100000,unknown,quà tặng,13.853215,109.189444
Nón lá,Quy Nhơn Souvenir Gifts,An Nhơn,"Số 198 Đường Nguyễn Huệ, An Nhơn",150000,gỗ,thời trang,13.875992,109.100144
Túi vải thêu,Kiều Handmade Decor Shop,An Nhơn,"Số 199 Đường Lê Lợi, An Nhơn",100000,vải,thời trang,13.884702,109.103098
Bánh ít lá gai,Quy Nhơn Souvenir Gifts,Vĩnh Thạnh,"Số 153 Đường Nguyễn Huệ, Vĩnh Thạnh",100000,unknown,quà tặng,14.272409,108.746455
Áo thun du lịch,Miu Miu Gift World,An Nhơn,"Số 91 Đường Phan Bội Châu, An Nhơn",50000,sứ,thời trang,13.878401,109.11197
Mắm nhum Mỹ An,Tre Việt Souvenir,Phù Mỹ,"Số 107 Đường Bạch Đằng, Phù Mỹ",50000,unknown,quà tặng,14.184609,109.091229
Túi vải thêu,Quà Việt Quy Nhơn,Phù Cát,"Số 81 Đường Nguyễn Huệ, Phù Cát",150000,gỗ,thời trang,14.035429,109.041967
Đồ thủ công mỹ nghệ,Miu Miu Gift World,Hoài Ân,"Số 50 Đường Trần Hưng Đạo, Hoài Ân",150000,vải,trang trí,14.384418,108.89029
Đồng hồ lưu niệm,Bé Khôi Souvenir Shop,Hoài Nhơn,"Số 47 Đường Lê Lợi, Hoài Nhơn",50000,nhựa,trang trí,14.498735,109.049336
Bánh ít lá gai,Shop Diễm Thy,Quy Nhơn,"Số 172 Đường Lê Lợi, Quy Nhơn",150000,unknown,quà tặng,13.778096,109.22303
Gốm sứ,Gốm Hoa Biển,Phù Cát,"Số 154 Đường Nguyễn Huệ, Phù Cát",50000,tre,trang trí,14.021637,109.041278
Nem chợ Huyện,Miu Miu Gift World,Tây Sơn,"Số 200 Đường Trần Hưng Đạo, Tây Sơn",50000,unknown,quà tặng,13.936995,108.953089
Bánh tráng nước dừa,Quà Việt Quy Nhơn,Tây Sơn,"Số 94 Đường Trần Hưng Đạo, Tây Sơn",200000,unknown,quà tặng,13.925989,108.959535
Nem chợ Huyện,Bình Định Craft House,Tây Sơn,"Số 36 Đường Bạch Đằng, Tây Sơn",150000,unknown,quà tặng,13.924092,108.947337
Túi vải thêu,Gốm Hoa Biển,Hoài Ân,"Số 105 Đường Nguyễn Huệ, Hoài Ân",150000,sứ,thời trang,14.385176,108.882945
Mắm nhum Mỹ An,Miu Miu Gift World,Hoài Ân,"Số 25 Đường Trần Hưng Đạo, Hoài Ân",200000,unknown,quà tặng,14.368964,108.879157
Rượu Bàu Đá,Quy Nhơn Souvenir Gifts,Vĩnh Thạnh,"Số 159 Đường Lê Lợi, Vĩnh Thạnh",100000,unknown,quà tặng,14.276634,108.736976
Áo thun du lịch,Quy Nhơn Souvenir Gifts,Hoài Nhơn,"Số 68 Đường Bạch Đằng, Hoài Nhơn",150000,nhựa,thời trang,14.499393,109.055759
Móc khóa,Quà Việt Quy Nhơn,Vĩnh Thạnh,"Số 151 Đường Lê Lợi, Vĩnh Thạnh",50000,tre,quà tặng,14.272341,108.743428
Gốm sứ,Shop Diễm Thy,Phù Mỹ,"Số 143 Đường Trần Hưng Đạo, Phù Mỹ",100000,giấy,trang trí,14.184707,109.092587
Nón lá,Kiều Handmade Decor Shop,Tuy Phước,"Số 21 Đường Lê Lợi, Tuy Phước",200000,gỗ,thời trang,13.846541,109.177714
Bánh tráng nước dừa,Tre Việt Souvenir,Phù Mỹ,"Số 134 Đường Lê Lợi, Phù Mỹ",150000,unknown,quà tặng,14.183421,109.097853
Túi vải thêu,Bé Khôi Souvenir Shop,Tuy Phước,"Số 32 Đường Nguyễn Huệ, Tuy Phước",200000,giấy,thời trang,13.862843,109.184438
Bánh ít lá gai,Thương Phú Souvenir Shop,Phù Mỹ,"Số 2 Đường Lê Lợi, Phù Mỹ",200000,unknown,quà tặng,14.171252,109.099273
Móc khóa,Quà Việt Quy Nhơn,An Nhơn,"Số 172 Đường Bạch Đằng, An Nhơn",50000,nhựa,quà tặng,13.885481,109.117289
Bánh ít lá gai,Quà Việt Quy Nhơn,Hoài Nhơn,"Số 126 Đường Bạch Đằng, Hoài Nhơn",50000,unknown,quà tặng,14.507728,109.052769
Nón lá,Gốm Hoa Biển,Phù Mỹ,"Số 137 Đường Lê Lợi, Phù Mỹ",150000,giấy,thời trang,14.181627,109.107276
Tranh thêu tay,Tre Việt Souvenir,Phù Mỹ,"Số 80 Đường Lê Lợi, Phù Mỹ",100000,tre,trang trí,14.182053,109.101696
Nón lá,Tre Việt Souvenir,Tây Sơn,"Số 118 Đường Nguyễn Huệ, Tây Sơn",200000,kim loại,thời trang,13.934138,108.956765
Chả ram tôm đất,Quà Việt Quy Nhơn,Quy Nhơn,"Số 175 Đường Trần Hưng Đạo, Quy Nhơn",200000,unknown,quà tặng,13.789012,109.222555
Đồ thủ công mỹ nghệ,Bé Khôi Souvenir Shop,An Nhơn,"Số 39 Đường Lê Lợi, An Nhơn",100000,tre,trang trí,13.885479,109.10614
Tranh thêu tay,Bình Định Craft House,Tây Sơn,"Số 145 Đường Nguyễn Huệ, Tây Sơn",50000,kim loại,trang trí,13.942871,108.948702
Bánh tráng nước dừa,Miu Miu Gift World,Phù Cát,"Số 144 Đường Bạch Đằng, Phù Cát",200000,unknown,quà tặng,14.032031,109.042699
Móc khóa,Bình Định Craft House,Tây Sơn,"Số 16 Đường Trần Hưng Đạo, Tây Sơn",50000,nhựa,quà tặng,13.942163,108.956554
Đồng hồ lưu niệm,Tre Việt Souvenir,Phù Cát,"Số 91 Đường Phan Bội Châu, Phù Cát",100000,sứ,trang trí,14.025965,109.057118
Mắm nhum Mỹ An,Bé Khôi Souvenir Shop,Hoài Nhơn,"Số 25 Đường Phan Bội Châu, Hoài Nhơn",200000,unknown,quà tặng,14.508709,109.053892
Đồ thủ công mỹ nghệ,Quà Việt Quy Nhơn,Hoài Nhơn,"Số 193 Đường Nguyễn Huệ, Hoài Nhơn",200000,gỗ,trang trí,14.508177,109.049686
Đồng hồ lưu niệm,Thương Phú Souvenir Shop,Hoài Ân,"Số 54 Đường Trần Hưng Đạo, Hoài Ân",200000,vải,trang trí,14.372115,108.894599
Tranh thêu tay,Shop Diễm Thy,An Nhơn,"Số 100 Đường Lê Lợi, An Nhơn",50000,tre,trang trí,13.878287,109.099309
Túi vải thêu,Miu Miu Gift World,An Nhơn,"Số 51 Đường Nguyễn Huệ, An Nhơn",150000,lụa,thời trang,13.882168,109.11565
Bánh tráng nước dừa,Quy Nhơn Souvenir Gifts,Tuy Phước,"Số 168 Đường Phan Bội Châu, Tuy Phước",100000,unknown,quà tặng,13.862781,109.189926
Tranh nghệ thuật,Thương Phú Souvenir Shop,Vĩnh Thạnh,"Số 90 Đường Bạch Đằng, Vĩnh Thạnh",200000,tre,trang trí,14.273363,108.7427
Móc khóa,Thương Phú Souvenir Shop,Phù Cát,"Số 123 Đường Bạch Đằng, Phù Cát",100000,nhựa,quà tặng,14.022226,109.05084
Áo thun du lịch,Kiều Handmade Decor Shop,Phù Mỹ,"Số 176 Đường Trần Hưng Đạo, Phù Mỹ",150000,gỗ,thời trang,14.180365,109.104333
Tranh nghệ thuật,Kiều Handmade Decor Shop,Tuy Phước,"Số 143 Đường Bạch Đằng, Tuy Phước",150000,tre,trang trí,13.848976,109.18007
Bánh ít lá gai,Shop Diễm Thy,Phù Mỹ,"Số 8 Đường Nguyễn Huệ, Phù Mỹ",150000,unknown,quà tặng,14.189839,109.096106
Tranh thêu tay,Kiều Handmade Decor Shop,Quy Nhơn,"Số 29 Đường Nguyễn Huệ, Quy Nhơn",200000,sứ,trang trí,13.787995,109.22501
Tranh nghệ thuật,Tre Việt Souvenir,Phù Cát,"Số 22 Đường Lê Lợi, Phù Cát",200000,nhựa,trang trí,14.035525,109.043525
Đồng hồ lưu niệm,Quy Nhơn Souvenir Gifts,Tuy Phước,"Số 178 Đường Phan Bội Châu, Tuy Phước",50000,nhựa,trang trí,13.850291,109.176048
Đồ thủ công mỹ nghệ,Quà Việt Quy Nhơn,Phù Mỹ,"Số 99 Đường Phan Bội Châu, Phù Mỹ",50000,tre,trang trí,14.177786,109.094164
Tranh nghệ thuật,Bé Khôi Souvenir Shop,Phù Cát,"Số 140 Đường Bạch Đằng, Phù Cát",150000,tre,trang trí,14.022859,109.049294
