item_name,shop_name,city,address,price,material,category,lat,lon
WinMart+,convenience,Hà Nội,"161, Đường Xuân La, Hà Nội",None,None,convenience,21.0684473,105.8023371
Homefarm,frozen_food,Hà Nội,"446, Đường Khương Đình, Hà Nội, 100000",None,None,frozen_food,20.9869139,105.8131521
WinMart+,convenience,Hà Nội,"414, Đường Khương Đình, Hà Nội",None,None,convenience,20.9878691,105.8128848
POS365 - Phần mềm quản lý bán hàng,computer,Hà Nội,"Tầng 5, Tháp A, 88 Láng Hạ, Hà Nội, 100000",None,None,computer,21.0123068,105.8110781
Circle K,convenience,Hà Nội,"292, Phố Hoàng Văn Thái, Hà Nội",None,None,convenience,20.9988468,105.8203626
Circle K,convenience,Hà Nội,"Đường Nghiêm Xuân Yêm, Hà Nội",None,None,convenience,20.9732572,105.8208569
K-Market,convenience,Hà Nội,Hà Nội,None,None,convenience,20.9871963,105.7861003
WinMart+,convenience,Hà Nội,Phố Trung Kính,None,None,convenience,21.01322,105.8007024
Pharmacity,chemist,Hà Nội,"52, Phố Lê Trọng Tấn, Hà Nội, 100000",None,None,chemist,20.9995824,105.8277831
Circle K,convenience,Hà Nội,"46, Phố Lê Trọng Tấn, Hà Nội",None,None,convenience,20.9997582,105.8278619
Luckin Mart,convenience,Hà Nội,"204, Đường Kim Giang, Hà Nội",None,None,convenience,20.9799249,105.8189905
SIÊU THỊ ĐỨC THÀNH,supermarket,Hà Nội,"152, Phố Tân Mai",None,None,supermarket,20.9834182,105.8523881
Việt Nhật Motor,motorcycle_repair,Hà Nội,"Việt Nhật Motor, 2, Phố Trung Kính, Phường Yên Hòa, Thành phố Hà Nội, 10055, Việt Nam",None,None,motorcycle_repair,21.0133515,105.8006354
Circle K,convenience,Hà Nội,"Circle K, Phố Nguyên Hồng, Phường Láng, Thành phố Hà Nội, 10167, Việt Nam",None,None,convenience,21.0166344,105.8110667
WinMart,supermarket,Hà Nội,"170, Đường La Thành, Hà Nội",None,None,supermarket,21.02091,105.8278952
AEON MaxValu,supermarket,Hà Nội,"349, Phố Vũ Tông Phan, Hà Nội",None,None,supermarket,20.990925,105.8142339
Pharmacity,chemist,Hà Nội,"94, Phố Tô Vĩnh Diện, Hà Nội",None,None,chemist,20.9988127,105.8201338
TH True Mart,dairy,Hà Nội,"6, Phố Tràng Tiền, Hà Nội",None,None,dairy,21.0247096,105.856426
Pandora,jewelry,Hà Nội,"60, Phố Lý Thái Tổ, Hà Nội",None,None,jewelry,21.024755,105.8566891
"Vinmart + 67 Phú Minh, Sóc Sơn",supermarket,Hà Nội,"Vinmart + 67 Phú Minh, Sóc Sơn, Quốc lộ 2, Xã Nội Bài, Thành phố Hà Nội, Việt Nam",None,None,supermarket,21.1983835,105.8233685
Tmart,convenience,Hà Nội,"274, Đường Khương Đình, Hà Nội",None,None,convenience,20.9913639,105.8132939
Tmart,convenience,Hà Nội,"485, Phố Vũ Tông Phan, Hà Nội, 100000",None,None,convenience,20.9865313,105.8140295
Circle K,convenience,Hà Nội,"1, Phố Tô Vĩnh Diện, Hà Nội",None,None,convenience,21.0002047,105.8220944
Công Ty Cổ Phần Quốc Tế Homefarm,frozen_food,Hà Nội,"282, Phố Hoàng Văn Thái, Hà Nội, 120911",None,None,frozen_food,20.998486,105.8208389
FPT Shop,mobile_phone,Hà Nội,"FPT Shop, Đường Thụy Khuê, Phường Tây Hồ, Thành phố Hà Nội, 10072, Việt Nam",None,None,mobile_phone,21.048479,105.8066219
WinMart+,convenience,Hà Nội,"186-188, Phố Tư Đình",None,None,convenience,21.0312576,105.8888139
Cửa Hàng Tạp Hóa Thắm Mạnh,variety_store,Hà Nội,"Cửa Hàng Tạp Hóa Thắm Mạnh, Phố Tư Đình, Phường Long Biên, Thành phố Hà Nội, 08443, Việt Nam",None,None,variety_store,21.0313502,105.8888282
Cửa Hàng Tạp Hóa Long Lập,variety_store,Hà Nội,"Cửa Hàng Tạp Hóa Long Lập, Ngõ 188 Phố Tư Đình, Phường Long Biên, Thành phố Hà Nội, 08443, Việt Nam",None,None,variety_store,21.030834,105.8892942
Tiệm sửa xe máy,motorcycle_repair,Hà Nội,"Tiệm sửa xe máy, Phố Tư Đình, Phường Long Biên, Thành phố Hà Nội, 08443, Việt Nam",None,None,motorcycle_repair,21.0311943,105.8887393
WinMart+,convenience,Hà Nội,"242, Đường Mỹ Đình",None,None,convenience,21.0271177,105.7734088
None,outdoor,Hà Nội,"Phố Hoa Lâm, Phường Việt Hưng, Thành phố Hà Nội, 11810, Việt Nam",None,None,outdoor,21.0566596,105.8953716
Siêu thị Lanchi Mart,supermarket,Hà Nội,"Siêu thị Lanchi Mart, Đường Vạn Xuân, Xã Đan Phượng, Thành phố Hà Nội, Việt Nam",None,None,supermarket,21.085962,105.6635783
L's Place,convenience,Hà Nội,"Toà nhà CT1, Phố Trần Văn Lai, Hà Nội",None,None,convenience,21.0153211,105.7749992
L's Place,convenience,Hà Nội,"241, Đường Xuân Thủy, Hà Nội",None,None,convenience,21.0358212,105.7829859
L's Place,convenience,Hà Nội,"Đường Nguyễn Hoàng Tôn, Hà Nội",None,None,convenience,21.073887,105.8013741
Hico Trung Tâm Mua Sắm Online Uy Tín,supermarket,Hà Nội,"số 47, Ngõ 159 Phố Pháo Đài Láng, Hà Nội, 100000",None,None,supermarket,21.0171575,105.8047926
None,bookmaker,Hà Nội,"Phố Gia Quất, Phường Bồ Đề, Thành phố Hà Nội, 11810, Việt Nam",None,None,bookmaker,21.056289,105.8770477
Pharmacity,chemist,Hà Nội,"29, Nguyễn Quý Đức, Hà Nội",None,None,chemist,20.992803,105.7979595
Nệm Everon - Sảnh S2.01 KĐT Vinhomes Smart City,furniture,Hà Nội,"Nệm Everon - Sảnh S2.01 KĐT Vinhomes Smart City, Đường Vạn Xuân, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,furniture,21.0072395,105.7372088
Bread Factory - Mỹ Đình,bakery,Hà Nội,"Bread Factory - Mỹ Đình, Phố Hoàng Trọng Mậu, Khu đô thị Mỹ Đình Sông Đà, Phường Từ Liêm, Thành phố Hà Nội, 10074, Việt Nam",None,None,bakery,21.0156895,105.7763396
Mazda Phạm Văn Đồng,car,Hà Nội,"Phạm Văn Đồng, Q.Bắc Từ Liêm",None,None,car,21.0509254,105.7805264
Vincom Plaza Bắc Từ Liêm,mall,Hà Nội,"Vincom Plaza Bắc Từ Liêm, Đường số 2, Khu đô thị Thành phố Giao lưu, Phường Phú Diễn, Thành phố Hà Nội, 10065, Việt Nam",None,None,mall,21.0534891,105.7807993
Tomibun Mart,general,Hà Nội,"Tomibun Mart, Ngõ 535 Kim Mã, Phường Giảng Võ, Thành phố Hà Nội, 10303, Việt Nam",None,None,general,21.0294607,105.8102617
Versace,clothes,Hà Nội,"Versace, Phố Đào Tấn, Phường Giảng Võ, Thành phố Hà Nội, 10252, Việt Nam",None,None,clothes,21.0321038,105.812567
Đồ Dùng Nhà Bếp Moriitali,houseware,Hà Nội,"Đồ Dùng Nhà Bếp Moriitali, Phố Đào Tấn, Phường Giảng Võ, Thành phố Hà Nội, 10252, Việt Nam",None,None,houseware,21.0320998,105.8124878
Siêu thị Điện máy Nguyễn Kim - Ba Đình,electronics,Hà Nội,"Siêu thị Điện máy Nguyễn Kim - Ba Đình, Ngõ 15 Đường Nguyễn Chí Thanh, Phường Giảng Võ, Thành phố Hà Nội, 10251, Việt Nam",None,None,electronics,21.0294612,105.8130616
Trung Tâm Thương Mại Lion Mall,mall,Hà Nội,"Trung Tâm Thương Mại Lion Mall, Đường Xuân Diệu, Phường Tây Hồ, Thành phố Hà Nội, 11207, Việt Nam",None,None,mall,21.0653061,105.8270716
Mac Plaza,mall,Hà Nội,"Mac Plaza, Ngõ 4 Đường Trần Phú, Phường Hà Đông, Thành phố Hà Nội, 12011, Việt Nam",None,None,mall,20.9837567,105.7913433
K-Market - Splendora,supermarket,Hà Nội,"K-Market - Splendora, Splendora, Khu đô thị Bắc An Khánh, Xã Sơn Đồng, Thành phố Hà Nội, 34000, Việt Nam",None,None,supermarket,21.0159966,105.7230641
Bảo Sơn Mobile,mobile_phone,Hà Nội,"20, Định Công Thượng",None,None,mobile_phone,20.981569,105.8201861
Trung con Motor,motorcycle_repair,Hà Nội,"47, Định Công Thượng",None,None,motorcycle_repair,20.9817514,105.8201945
Owen,clothes,Hà Nội,"Owen, Phố Vọng Đức, Phường Cửa Nam, Thành phố Hà Nội, 10190, Việt Nam",None,None,clothes,21.0216842,105.8539233
None,camera,Hà Nội,"Phố Vọng Đức, Phường Cửa Nam, Thành phố Hà Nội, 11020, Việt Nam",None,None,camera,21.0218948,105.8535115
None,camera,Hà Nội,"Phố Vọng Đức, Phường Cửa Nam, Thành phố Hà Nội, 11020, Việt Nam",None,None,camera,21.0219636,105.8531548
Poeme - Japanese Bakery,bakery,Hà Nội,"A53 - BT7, Nguyễn Cao Luyện",None,None,bakery,21.0603781,105.9072946
None,car,Hà Nội,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11810, Việt Nam",None,None,car,21.0471181,105.8792421
QC Auto,car,Hà Nội,"QC Auto, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11810, Việt Nam",None,None,car,21.0458476,105.876595
Circle K,convenience,Hà Nội,"Circle K, Ngõ 162 Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11008, Việt Nam",None,None,convenience,21.0428338,105.8714907
Elise,clothes,Hà Nội,"Elise, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11810, Việt Nam",None,None,clothes,21.0478296,105.880728
Unifas,clothes,Hà Nội,"Unifas, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11810, Việt Nam",None,None,clothes,21.0463688,105.8778202
HaiHoi Computer,electronics,Hà Nội,"HaiHoi Computer, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11810, Việt Nam",None,None,electronics,21.0460246,105.8769133
Quang Duy,mobile_phone,Hà Nội,1,None,None,mobile_phone,21.0338419,105.8551962
Hong Anh,hairdresser,Hà Nội,5,None,None,hairdresser,21.0338365,105.8551321
Phuong Min,bakery,Hà Nội,5,None,None,bakery,21.0338355,105.8551076
Uaza,clothes,Hà Nội,"Uaza, Phố Đinh Liệt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,clothes,21.0328789,105.8518659
None,clothes,Hà Nội,"Phố Gia Ngư, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,clothes,21.0331298,105.8519963
None,art,Hà Nội,"Phố Đinh Liệt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,art,21.0327883,105.8518643
None,gift,Hà Nội,"Phố Đinh Liệt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,gift,21.0327249,105.851852
None,clothes,Hà Nội,"Phố Đinh Liệt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,clothes,21.0330115,105.8518896
None,furniture,Hà Nội,"Xã Đông Anh, Thành phố Hà Nội, Việt Nam",None,None,furniture,21.1206348,105.8948769
Thế giới đồ gỗ nội thất,furniture,Hà Nội,"Đường Dục Tú, Hà Nội, 100000",None,None,furniture,21.1208536,105.9003975
LUCIANA,clothes,Hà Nội,"26, Phố Hàng Da, Hà Nội, 100000",None,None,clothes,21.030888,105.8466716
Mykingdom,toys,Hà Nội,"26, Phố Nguyễn Hữu Thọ, Hà Nội",None,None,toys,20.9674323,105.8264585
ADCBook,books,Hà Nội,"CT4A, Hà Nội",None,None,books,20.9695512,105.8292052
Ari Mochi,confectionery,Hà Nội,"Ari Mochi, Phố Lò Sũ, Phường Hoàn Kiếm, Thành phố Hà Nội, 10147, Việt Nam",None,None,confectionery,21.0313477,105.8533945
Tran Phu Market,convenience,Hà Nội,"Tran Phu Market, Phố Tôn Thất Thiệp, Phường Ba Đình, Thành phố Hà Nội, 10093, Việt Nam",None,None,convenience,21.0316437,105.8432837
Dương Tây Hair Salon,hairdresser,Hà Nội,"49-LK12 Khu Đô Thị Xala, Hà Nội, 10000",None,None,hairdresser,20.961664,105.7927021
AEON MaxValu Linh Đàm,supermarket,Hà Nội,"Văn Tân, Hà Nội",None,None,supermarket,20.9640845,105.8230327
Beo Coffee,beverages,Hà Nội,"Beo Coffee, Đường Lê Duẩn, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, 10017, Việt Nam",None,None,beverages,21.0174232,105.841096
Artemis Hair Salon,hairdresser,Hà Nội,"2, Hà Trì 1",None,None,hairdresser,20.9658129,105.783038
Hien Minh Tea House,tea,Hà Nội,"13, Phố Ngô Tất Tố",None,None,tea,21.0277894,105.8367568
Hypebeast Here,clothes,Hà Nội,"Hypebeast Here, Ngõ 6 Phố Đặng Văn Ngữ, Khu tập thể Trung Tự, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam",None,None,clothes,21.0110518,105.8332944
Alan Hair,hairdresser,Hà Nội,Số 5B Hạ Hồi,None,None,hairdresser,21.0192062,105.778573
Bụi store,clothes,Hà Nội,107-E5,None,None,clothes,21.0111718,105.8334478
Gapi Tattoo,tattoo,Hà Nội,"Phòng B54, Tập thể số 3 Vọng Đức",None,None,tattoo,21.0233863,105.9096324
J&N Hairsalon,hairdresser,Hà Nội,"Số 03, ngõ 166 Kim Mã",None,None,hairdresser,21.0319446,105.8256492
WinMart+,convenience,Hà Nội,"WinMart+, Đường Văn Lang, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,convenience,21.0091352,105.738362
Tous les Jours,bakery,Hà Nội,"Tous les Jours, Đường Vạn Xuân, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,bakery,21.0086743,105.7378979
Sakuko Japanese Store,supermarket,Hà Nội,"Sakuko Japanese Store, Đường Vạn Xuân, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,supermarket,21.0082198,105.7374138
GoldFruit,greengrocer,Hà Nội,"GoldFruit, Văn Lang 2, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,greengrocer,21.007867,105.7378034
Daily Mart,supermarket,Hà Nội,"Daily Mart, Văn Lang 2, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,supermarket,21.0079794,105.7379071
Green Mart,convenience,Hà Nội,"Green Mart, Đại Việt 2, Vinhomes Smart City, Phường Tây Mỗ, Thành phố Hà Nội, 34000, Việt Nam",None,None,convenience,21.0047245,105.7398919
Hop On Hop Off,travel_agency,Hà Nội,"Hop On Hop Off, Phố Lý Thái Tổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 10188, Việt Nam",None,None,travel_agency,21.0266074,105.8562975
Na$ty Vintage,clothes,Hà Nội,"Na$ty Vintage, Ngách 32/27 Phố An Dương, Phường Hồng Hà, Thành phố Hà Nội, 10266, Việt Nam",None,None,clothes,21.051696,105.842155
Oz Design House,clothes,Hà Nội,"Oz Design House, Phố Lý Nam Đế, Phường Hoàn Kiếm, Thành phố Hà Nội, 11000, Việt Nam",None,None,clothes,21.032893,105.8445281
Twinsneaker.vn,shoes,Hà Nội,"Twinsneaker.vn, Ngõ 111 Phố Thiên Hiền, Phường Từ Liêm, Thành phố Hà Nội, 10074, Việt Nam",None,None,shoes,21.0229477,105.7753954
None,bakery,Hà Nội,"34, Phố Lương Văn Can",None,None,bakery,21.0323348,105.8506536
Lọc Nước Family,houseware,Hà Nội,"SB23-395, Sao Biển 23, Hà Nội, 100000",None,None,houseware,20.9977606,105.9562961
Hiệu sách Nhã Nam Linh Đàm,books,Hà Nội,"HH1B, Nguyễn Phan Chánh, Hà Nội",None,None,books,20.9648596,105.8262023
Hiệu sách Kim Đồng,books,Hà Nội,"HH1B, Nguyễn Phan Chánh, Hà Nội",None,None,books,20.9648538,105.8263902
None,coffee,Hà Nội,"Phố Mã Mây, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11010, Việt Nam",None,None,coffee,21.0359884,105.853286
None,optician,Hà Nội,"Đường Giải Phóng, Phường Tương Mai, Thành phố Hà Nội, 10999, Việt Nam",None,None,optician,20.9930318,105.8413564
None,pottery,Hà Nội,"Phố Hàng Quạt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11015, Việt Nam",None,None,pottery,21.0326633,105.8492661
None,chemist,Hà Nội,"Phố Hai Bà Trưng, Phường Cửa Nam, Thành phố Hà Nội, 11022, Việt Nam",None,None,chemist,21.0252786,105.849912
None,pottery,Hà Nội,"Phố Hàng Quạt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11015, Việt Nam",None,None,pottery,21.0326877,105.8493198
None,laundry,Hà Nội,"Phố Tạ Hiện, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11010, Việt Nam",None,None,laundry,21.0356305,105.8518347
Hugo Boss,clothes,Hà Nội,"Hugo Boss, Phố Lý Thái Tổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 10301, Việt Nam",None,None,clothes,21.0248315,105.8566558
Design & Couture,gift,Hà Nội,"Design & Couture, Phố Hàng Dầu, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 10147, Việt Nam",None,None,gift,21.0318651,105.8539726
Vespa,motorcycle,Hà Nội,"Vespa, Đường Lê Duẩn, Phường Hai Bà Trưng, Thành phố Hà Nội, 10017, Việt Nam",None,None,motorcycle,21.0169443,105.8415955
The Flower Shop,florist,Hà Nội,"The Flower Shop, Phố Nguyễn Hữu Huân, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,florist,21.0325446,105.8545741
Made in Viet Nam,clothes,Hà Nội,"Made in Viet Nam, Phố Hàng Dầu, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 10147, Việt Nam",None,None,clothes,21.0315753,105.8538988
None,jewelry,Hà Nội,"Phố Nguyễn Hữu Huân, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11011, Việt Nam",None,None,jewelry,21.0339691,105.8545303
None,bed,Hà Nội,"Phố Hàng Điếu, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11016, Việt Nam",None,None,bed,21.0329736,105.84704
None,bakery,Hà Nội,"Phố Thuốc Bắc, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11015, Việt Nam",None,None,bakery,21.0342528,105.8481259
None,paint,Hà Nội,"Đường Giải Phóng, Phường Tương Mai, Thành phố Hà Nội, 11617, Việt Nam",None,None,paint,20.9923854,105.8414257
None,shoes,Hà Nội,"Phố Hàng Dầu, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 10147, Việt Nam",None,None,shoes,21.0316937,105.8538729
None,car,Hà Nội,"Đường Giải Phóng, Phường Tương Mai, Thành phố Hà Nội, 10181, Việt Nam",None,None,car,20.9943788,105.8414924
None,pottery,Hà Nội,"Phố Hàng Quạt, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11015, Việt Nam",None,None,pottery,21.0325231,105.8492911
None,bathroom_furnishing,Hà Nội,"Phố Hồng Tiến, Phường Bồ Đề, Thành phố Hà Nội, 11023, Việt Nam",None,None,bathroom_furnishing,21.0375635,105.8768992
None,bicycle,Hà Nội,"Đường Âu Cơ, Phường Tây Hồ, Thành phố Hà Nội, 10202, Việt Nam",None,None,bicycle,21.0596852,105.8336527
Traumerei,deli,Hà Nội,"Traumerei, Phố Quang Trung, Phường Cửa Nam, Thành phố Hà Nội, 10274, Việt Nam",None,None,deli,21.0192889,105.8478601
None,car,Hà Nội,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11008, Việt Nam",None,None,car,21.0407422,105.8687756
Âm Ỏchid,garden_centre,Hà Nội,"Âm Ỏchid, Đường Cổ Linh, Phường Long Biên, Thành phố Hà Nội, 08443, Việt Nam",None,None,garden_centre,21.0233894,105.9036393
Samsung,electronics,Hà Nội,"Samsung, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Thành phố Hà Nội, 11008, Việt Nam",None,None,electronics,21.0435368,105.87211
Tupperware,kitchen,Hà Nội,"Tupperware, Đường Nghi Tàm, Phường Tây Hồ, Thành phố Hà Nội, 10266, Việt Nam",None,None,kitchen,21.0522371,105.838296
None,massage,Hà Nội,"Phố Hàng Buồm, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11010, Việt Nam",None,None,massage,21.0361113,105.85237
